force_mean,force_std,force_max,force_min,force_rms,force_kurtosis,force_skewness,force_dom_freq_1,force_dom_amp_1,force_dom_freq_2,force_dom_amp_2,force_dom_freq_3,force_dom_amp_3,force_spectral_mean,force_spectral_std,force_spectral_kurtosis,accel1_mean,accel1_std,accel1_max,accel1_min,accel1_rms,accel1_kurtosis,accel1_skewness,accel1_dom_freq_1,accel1_dom_amp_1,accel1_dom_freq_2,accel1_dom_amp_2,accel1_dom_freq_3,accel1_dom_amp_3,accel1_spectral_mean,accel1_spectral_std,accel1_spectral_kurtosis,accel2_mean,accel2_std,accel2_max,accel2_min,accel2_rms,accel2_kurtosis,accel2_skewness,accel2_dom_freq_1,accel2_dom_amp_1,accel2_dom_freq_2,accel2_dom_amp_2,accel2_dom_freq_3,accel2_dom_amp_3,accel2_spectral_mean,accel2_spectral_std,accel2_spectral_kurtosis,accel3_mean,accel3_std,accel3_max,accel3_min,accel3_rms,accel3_kurtosis,accel3_skewness,accel3_dom_freq_1,accel3_dom_amp_1,accel3_dom_freq_2,accel3_dom_amp_2,accel3_dom_freq_3,accel3_dom_amp_3,accel3_spectral_mean,accel3_spectral_std,accel3_spectral_kurtosis,accel4_mean,accel4_std,accel4_max,accel4_min,accel4_rms,accel4_kurtosis,accel4_skewness,accel4_dom_freq_1,accel4_dom_amp_1,accel4_dom_freq_2,accel4_dom_amp_2,accel4_dom_freq_3,accel4_dom_amp_3,accel4_spectral_mean,accel4_spectral_std,accel4_spectral_kurtosis,corr_accel1_accel2,corr_accel1_accel3,corr_accel1_accel4,corr_accel2_accel3,corr_accel2_accel4,corr_accel3_accel4,damage_label
0.004273415634765613,20.79364833746096,77.0112,-69.879,20.79364877658739,2.899910390292684,0.030707665622749472,0.1162109375,5689.612228153327,0.121826171875,6507.0516320160505,0.1419677734375,7100.296355927098,1458.293847178878,1190.069999968089,2.665168341539223,5.934343456982407e-05,0.5249538561512163,1.8461468,-1.7231397,0.524953859505457,2.9330442084136097,0.004492247496371775,0.165771484375,317.05636507658534,0.1678466796875,330.81576577744556,0.168701171875,381.8103213676919,30.96380583478184,36.04603970276716,14.334408332532377,2.8390669265185363e-05,0.4378451045101756,1.5329562,-1.5146177,0.4378451054306268,2.9866964499526,-0.005189848065957259,0.2138671875,296.9970766383474,0.214599609375,315.3635362135241,0.21240234375,331.7209204958868,19.44071398541197,34.53862814313391,18.446556279214374,6.024902286377275e-06,0.42799770764789874,1.4994088,-1.5201121,0.4279977076903049,2.904340468511419,0.012566567116398973,0.214599609375,346.26689076148085,0.2113037109375,360.79638346127456,0.21240234375,413.4441538729271,15.89625017929886,35.331330756678526,25.78283880554382,-2.3044389456544303e-05,0.3737979930369522,1.2737819,-1.2897961,0.37379799374728767,2.9800022090727687,-0.0148047270066065,0.165771484375,236.22784302291856,0.1627197265625,241.04643182458594,0.168701171875,261.89977162444984,16.55437737862941,29.510317043817267,13.198423285347552,-0.5306797017056571,-0.32773724304898477,0.3167170654750066,-0.04301211903339992,-0.44667700448695996,-0.7714747816255538,0
0.0023374150500489023,20.55597732248226,80.9344,-74.2947,20.5559774553757,3.0001020431212346,0.029457679865132636,0.12744140625,5591.177295919155,0.086181640625,5621.076870206982,0.1556396484375,5863.4754689159845,1433.6963383542663,1186.1176150514766,2.5625823454265744,-8.865697630615314e-05,0.5190893760972461,1.7911417,-1.9318654,0.519089383668254,3.020415646328326,0.03515911664341064,0.164306640625,285.7992979153913,0.1646728515625,298.936597737412,0.1700439453125,314.96171509563345,30.52697406312195,35.72125667785655,12.75197629601116,7.647396912512206e-05,0.46735100482792397,1.9097146,-1.7878695,0.46735101108475,3.1021099709039373,0.005814282824229289,0.2119140625,368.65620924488906,0.21142578125,407.2911793806214,0.21240234375,566.6649568067842,19.847202590306082,37.360369886620816,33.400172324541835,-8.573465469995124e-05,0.4804590897399887,1.7820999,-1.93158,0.4804590973893714,3.214121005408205,0.017245777392078904,0.2119140625,470.1746219952462,0.21142578125,528.4238188515998,0.21240234375,698.1040212125215,16.44975621416953,40.26060442642686,55.35533552233147,9.590697509277352e-05,0.38296490945037615,1.6672783,-1.7390214,0.3829649214595022,3.2116361580647346,-0.008555310998412936,0.1646728515625,230.3054175554081,0.21142578125,246.0200827806638,0.21240234375,318.51250915487407,16.769107706482643,30.340509629813656,14.377224461920665,-0.5233279398485684,-0.2369682655249297,0.27299895204507857,-0.2240470075326956,-0.2858107827233544,-0.7830807243706535,0
-0.00044483072448725947,20.439553166421533,78.7446,-75.6263,20.43955317126201,2.9486350410233264,-0.0031642449314696636,0.23681640625,5495.5041518908365,0.11083984375,5502.270421671387,0.1495361328125,5560.019398883518,1432.9656209538273,1170.4105276645862,2.5741957337344403,3.6502129629883796e-05,0.5086967943660516,1.8560754,-1.762579,0.508696795675678,2.9171998559099768,0.013972368612490717,0.1678466796875,279.2431082332764,0.1634521484375,280.48982507281113,0.1690673828125,319.61679998276907,30.3603821556496,34.62121605907498,12.321737004304085,8.818033058312905e-06,0.4429094605876204,1.516524,-1.9453925,0.44290946067540093,2.894462573119481,0.015965867024114355,0.2109375,339.6684920863387,0.212890625,397.50170043661694,0.213623046875,420.1106271111714,19.310293586535177,35.13573258806922,24.250904489326462,-3.0313309331052925e-06,0.4502344427428119,1.7295413,-1.5689399,0.4502344427530165,2.9966259177322683,0.014154008165598302,0.2109375,454.5845250417868,0.212890625,478.5222935125371,0.213623046875,485.4891987079562,15.912433291576779,37.52078003364017,39.72036799630849,-2.8824706663561333e-05,0.36452755029891304,1.5111009,-1.3938226,0.3645275514385577,3.042489727883299,0.012902979997872648,0.212890625,216.08568869992848,0.1690673828125,216.70500745118272,0.1634521484375,224.85065415379128,16.19640765824165,28.748876553064335,12.80684666460215,-0.5349876727022631,-0.25174246525906363,0.2949913005964655,-0.17832057926850764,-0.32060195890415866,-0.7888266681220764,0
0.004602229165039036,20.4695549693286,78.5081,-75.3902,20.46955548669483,3.034385820795565,-0.006913589707134166,0.1029052734375,5778.762696983921,0.0821533203125,6137.963652945063,0.1392822265625,6293.322397488828,1443.4646120920615,1161.7736150377673,2.7385926702572188,5.055055597534177e-05,0.5132067497835339,1.9887768,-1.8655657,0.5132067522731336,2.983880601324847,0.06019312087779233,0.16845703125,279.78406435190476,0.1632080078125,305.36246745381004,0.1688232421875,336.3152504695037,30.31813555858368,35.19880786818067,13.43890133963624,-2.933230540161133e-05,0.45294581368616993,1.6970438,-1.7074924,0.45294581463593486,2.9912702474620154,-0.00975758349309647,0.21142578125,389.15218775418407,0.21240234375,412.5620617963972,0.2137451171875,468.6765525844203,19.424874628723522,36.10754262551284,29.164075344621526,9.935148218872058e-05,0.46160622519043737,1.5863405,-1.5320795,0.4616062358821442,2.7629914842512733,0.016529238035067156,0.21240234375,503.0854633440308,0.21142578125,506.8417220464252,0.2137451171875,533.9518934594797,16.119779560996857,38.55039358437962,45.91563073091003,-4.788557926513691e-05,0.37463913339564975,1.3392864,-1.3509786,0.37463913645596625,2.9709781174820686,0.021456282547426368,0.2137451171875,233.56248768894653,0.21142578125,236.59648435792965,0.1632080078125,248.90349055780092,16.413041610367877,29.676198163435405,13.850362202585202,-0.5138753647452449,-0.24678483179017577,0.2643565352170046,-0.20104400122814775,-0.3118006821320353,-0.7728033619504884,0
0.022453830656738297,20.49065570938217,78.6146,-65.4852,20.490668011925514,2.891625292777909,0.030718479010453867,0.1080322265625,5833.353122711207,0.3038330078125,6021.352299753663,0.1273193359375,6115.13762545361,1452.8782041701243,1153.0546734640438,2.8913102477270685,1.6211876404113816e-05,0.5117644026605663,1.7100408,-1.6698981,0.5117644029173494,2.8601268267526323,0.05162249964004248,0.1614990234375,307.0159428781988,0.1658935546875,310.5705837800362,0.166748046875,425.4794236631539,30.267702992764754,35.06989959985704,15.93466896252014,2.5157408577881167e-05,0.44705985477299254,1.7531906,-1.6969827,0.44705985548083427,3.041794333650904,0.01574180585390751,0.21142578125,349.5524835458203,0.21435546875,391.7983267266559,0.2120361328125,402.20690820901683,19.180684992141096,35.633900383153616,25.94770782414526,7.960020294555626e-06,0.45203552578750983,1.7954128,-1.804842,0.452035525857595,3.0378239805993563,0.017473001435582645,0.21435546875,436.3346231465735,0.21142578125,449.94397344495536,0.2120361328125,503.6677247649153,15.915941507589565,37.69632640776966,39.07937562299345,2.6526675851195914e-05,0.36880385610000155,1.4898369,-1.4184506,0.36880385705398366,3.062043412486331,0.009726255266089338,0.2120361328125,231.02506231793714,0.1614990234375,264.15929957666765,0.166748046875,305.44024413988535,16.197272911934203,29.191879737105033,15.36124539981236,-0.5277027219174667,-0.2515954524193408,0.28227864627381904,-0.17738708881296683,-0.32938880867696746,-0.7807270155898691,0
-0.0008175371229247773,20.597352383741836,72.2125,-79.3274,20.597352399966418,3.0214493515318845,-0.020400583965385265,0.14453125,5766.560975556907,0.1209716796875,5926.162566609153,0.12939453125,6313.797692154155,1448.048632218073,1174.507306974186,2.6242285908157914,-5.9285727735595796e-05,0.5218768134164866,1.8917227,-1.9663099,0.5218768167839456,2.936114910708097,-0.007327932357936469,0.1673583984375,347.6871479640862,0.1658935546875,356.0805943921871,0.1678466796875,368.7420635393957,30.884577495788328,35.746652619682166,14.95236944981945,9.139561583508279e-05,0.44001060666246716,1.6836595,-1.640999,0.4400106161544639,2.947294664856984,0.011386594246919643,0.212646484375,345.3668211391191,0.2110595703125,401.95104150150297,0.213134765625,411.622779801073,19.26434273717193,34.8614410593496,24.883840741226276,-2.9685048588867817e-06,0.4390547553449598,1.7823955,-1.6388583,0.439054755354995,2.9611363244015356,0.017241720718957212,0.212646484375,414.17357604037915,0.213134765625,482.51036952321294,0.2110595703125,527.713823869223,15.754584010870495,36.48757284046914,39.71083984992011,-4.5517278920043235e-05,0.36926954444219007,1.3252803,-1.465423,0.3692695472474886,2.9269841685749642,0.011546941292787681,0.1673583984375,246.82441431313686,0.1678466796875,256.19393546484145,0.1658935546875,262.39139796021146,16.301417626781838,29.182146151708412,13.997968580176028,-0.5313935354970674,-0.2765447745501671,0.2831548354394699,-0.12898535460846805,-0.3763450246437478,-0.7683367431923513,0
0.005025889484741175,20.304947886605692,77.7232,-71.3677,20.304948508610856,2.934800299143567,0.002755251865107263,0.1402587890625,5880.217415486938,0.1307373046875,5931.0630985623,0.1455078125,6283.834918789454,1427.0383847303344,1158.392510403006,2.823263724802826,-0.00010115238806445265,0.516018197850687,1.757421,-1.8202548,0.5160182077648775,2.948116161767633,0.0244607045803285,0.1654052734375,294.08777417696996,0.1627197265625,326.8783209995743,0.166015625,408.240562855505,30.519388504392136,35.361310697928296,14.901198256838004,7.270900970617702e-05,0.4626120985530044,1.6438532,-1.5879307,0.46261210426686283,2.960150929899319,0.026034340413051273,0.21337890625,371.8521363233944,0.2117919921875,392.1761374860823,0.211669921875,490.96201120756746,19.612481741304407,36.9992998731369,31.218758637533085,6.306302101525855e-05,0.4625314824382254,1.7627523,-1.5529256,0.4625314867373323,2.9915030948210135,0.012221953008923056,0.2115478515625,450.4947722260904,0.2117919921875,498.80336589431005,0.211669921875,625.9846919437928,15.812448877828661,38.76793785009862,53.60317181358712,-2.270838346679716e-05,0.38016982733313065,1.4170133,-1.4239144,0.38016982801134164,3.0505775255506595,0.002619095449679101,0.1627197265625,270.13191275595904,0.211669921875,289.5018670163065,0.166015625,299.2604211059003,16.360852651300753,30.275303343624877,16.69925869406796,-0.5278651267789808,-0.2484731288678319,0.2741515516877357,-0.1742420053361881,-0.34092310974221207,-0.776743243232656,0
-0.002370820853271509,20.372711364435563,82.2956,-73.6382,20.372711502384593,2.994119272757738,0.03897705791134682,0.28564453125,5719.387263250277,0.0777587890625,5844.450618689581,0.1431884765625,6215.992418838116,1441.1352190492764,1150.6634296200232,2.774185309151706,-4.414684976196276e-05,0.5155669246149485,1.8127829,-1.8728135,0.5155669265050468,2.8651325313843703,-0.007784531610209395,0.163330078125,303.3597806555154,0.162353515625,316.6162637229191,0.169189453125,320.8043663404543,30.4633198903689,35.35571130089553,13.570170610205516,-0.00010798707474255391,0.45928112798949605,1.7038838,-1.5272069,0.45928114068456166,2.8780900780112417,0.011430637208037504,0.214111328125,370.2992355982129,0.212158203125,386.4867372000959,0.21240234375,449.78900860234705,19.59935746125793,36.664706536940876,27.047687590778146,-2.4671112154540844e-05,0.4669781239813178,1.6928135,-1.5578593,0.46697812463302263,2.848150173321378,0.013350230481224619,0.214111328125,412.47325785369185,0.212158203125,476.2688691241058,0.21240234375,549.2206927620656,16.141248512607245,39.068069242471054,41.237356423728805,0.00011326559091796878,0.3750242816208238,1.5403364,-1.5314679,0.3750242987251746,3.1352318581425442,-0.006132424896532942,0.163330078125,245.6101029267908,0.21240234375,249.35377084797477,0.162353515625,261.39436884810686,16.503830946381502,29.6657056457642,14.215889895860203,-0.5295933263465974,-0.2329853409076473,0.2722480617152541,-0.2085592722402915,-0.30156865845721403,-0.7836243179794333,0
-0.001016994575195231,20.649283016024718,74.0911,-75.4996,20.64928304106864,2.918269478712163,0.05464646726635867,0.0845947265625,5964.7045705457185,0.076904296875,6061.896337316213,0.1304931640625,6244.658590174555,1454.3109837377729,1174.2414052025024,2.7431312811162596,-5.020874034484865e-05,0.5187051564750318,1.8636086,-2.0315494,0.518705158905042,2.995441840786497,0.009585317087446905,0.1695556640625,281.9646961994143,0.1630859375,307.94228680366734,0.17041015625,310.38014585822197,30.90031402861193,35.352616628498026,12.325139913699818,0.00010501314986816454,0.4615105138066874,1.6829052,-1.6783996,0.4615105257541525,3.0281079494819423,0.0030167985072493872,0.2125244140625,341.94585147903035,0.2122802734375,393.7023302509352,0.21240234375,430.8226063608957,19.812343358620584,36.77943988982504,25.475834695638586,-5.341888263928228e-05,0.4639506772019724,1.6494597,-1.6651478,0.4639506802772745,3.0407400983602124,0.014709221468728318,0.2125244140625,417.9234928925364,0.2122802734375,484.77741799189704,0.21240234375,525.7287063859338,16.181241970780416,38.754714536784334,41.91697654978873,-3.128748578283645e-05,0.3762185816004065,1.3406422,-1.4416922,0.37621858290138793,2.971373654639618,-0.006743991784800659,0.2122802734375,220.00092212935564,0.21240234375,238.6753279149475,0.1630859375,250.60429050958,16.479135515919232,29.803026231201425,13.09144887876329,-0.5397157399249248,-0.22753625239351138,0.26960325593811574,-0.19449608651815317,-0.31623208291357496,-0.7770796403793105,0
-0.0004837572497558536,20.354864103177427,75.2091,-71.9643,20.354864108925955,2.9394199990720775,-0.03506854114092723,0.146484375,5679.8448319093695,0.116943359375,6221.629527867335,0.1439208984375,6228.584593863572,1424.0747088466162,1169.1678783619552,2.6723972704818286,0.0001267681833359373,0.5189150228718236,1.8775739,-1.8898879,0.5189150383562202,2.946849038419258,0.01352119078670664,0.1680908203125,291.68119631727427,0.1719970703125,295.67933929769003,0.1641845703125,311.8252181894569,30.75447967933078,35.50469463191943,12.85704738596007,-0.00010189271749350669,0.4525095556941311,1.6308563,-1.5411213,0.45250956716585095,3.0604277633263557,0.018367222764977882,0.2142333984375,361.8245438092253,0.2144775390625,385.7379327452381,0.212646484375,603.0234170363864,19.42500500871208,36.062623937898856,36.17870169731731,-0.00011438448099877893,0.45799571080965323,1.5862895,-1.6777166,0.45799572509342157,2.9959226476721885,0.013920952326592273,0.2142333984375,398.8105262643527,0.2144775390625,429.7046599000448,0.212646484375,734.1251283970868,16.213293394064777,38.156299830971776,56.92764495075277,0.0001188851714881589,0.3717628861042957,1.3561876,-1.1741896,0.3717629051132987,2.9635303737988523,0.026372304282215587,0.1646728515625,217.90128373197643,0.1641845703125,241.5486005788352,0.212646484375,332.9968220120847,16.38141709762355,29.3959634404927,14.925160588576032,-0.5500918045345571,-0.2509089945305099,0.29826402916869676,-0.17279378587593233,-0.3277182383034866,-0.7875352048433361,0
